sex,geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_phase6,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
female,CH,202042,9645,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42778,269086,0,0.495,49.5,4367701,220.83,979.42,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-42,5443,124.62,129.5,1.5
unknown,CH,202042,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,134,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-42,1,NA,100,0
male,CH,202043,19788,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,61367,242355,0,0.499,49.9,4302599,459.91,1426.28,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-43,9954,231.35,101.2,-0.6000000000000014
female,CH,202043,19887,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,62665,269086,0,0.501,50.1,4367701,455.32,1434.74,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-43,10242,234.49,106.2,0.6000000000000014
unknown,CH,202043,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,134,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-43,1,NA,50,0
male,CH,202044,27006,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,88373,242355,0,0.484,48.4,4302599,627.67,2053.94,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-44,7218,167.76,36.5,-1.5
female,CH,202044,28811,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,91476,269086,0,0.516,51.6,4367701,659.64,2094.37,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-44,8924,204.32,44.9,1.5
unknown,CH,202044,8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41,134,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-44,5,NA,166.7,0
male,CH,202045,24294,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,112667,242355,0,0.475,47.5,4302599,564.64,2618.58,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-45,-2712,-63.03,-10,-0.8999999999999986
female,CH,202045,26894,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,118370,269086,0,0.525,52.5,4367701,615.75,2710.12,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-45,-1917,-43.89,-6.7,0.8999999999999986
unknown,CH,202045,8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,49,134,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-45,0,NA,0,0
male,CH,202046,18407,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,131074,242355,0,0.465,46.5,4302599,427.81,3046.39,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-46,-5887,-136.83,-24.2,-1
female,CH,202046,21170,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,139540,269086,0,0.535,53.5,4367701,484.69,3194.82,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-46,-5724,-131.06,-21.3,1
unknown,CH,202046,14,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,63,134,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-46,6,NA,75,0
male,CH,202047,13968,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,145042,242355,0,0.464,46.400000000000006,4302599,324.64,3371.03,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-47,-4439,-103.17,-24.1,-0.09999999999999432
female,CH,202047,16142,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,155682,269086,0,0.536,53.6,4367701,369.58,3564.39,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-47,-5028,-115.11,-23.8,0.10000000000000142
unknown,CH,202047,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,66,134,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-47,-11,NA,-78.6,0
male,CH,202048,12105,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,157147,242355,0,0.462,46.2,4302599,281.34,3652.37,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-48,-1863,-43.3,-13.3,-0.20000000000000284
female,CH,202048,14060,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,169742,269086,0,0.537,53.7,4367701,321.91,3886.3,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-48,-2082,-47.67,-12.9,0.10000000000000142
unknown,CH,202048,13,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,79,134,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-48,10,NA,333.3,0
male,CH,202049,12491,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,169638,242355,0,0.458,45.800000000000004,4302599,290.31,3942.69,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-49,386,8.97,3.2,-0.3999999999999986
female,CH,202049,14782,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,184524,269086,0,0.542,54.2,4367701,338.44,4224.74,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-49,722,16.53,5.1,0.5
unknown,CH,202049,4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,83,134,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-49,-9,NA,-69.2,0
male,CH,202050,13888,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,183526,242355,0,0.463,46.300000000000004,4302599,322.78,4265.47,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-50,1397,32.47,11.2,0.5
female,CH,202050,16110,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,200634,269086,0,0.537,53.7,4367701,368.84,4593.58,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-50,1328,30.4,9,-0.5
unknown,CH,202050,7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,90,134,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-50,3,NA,75,0
male,CH,202051,13605,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,197131,242355,0,0.465,46.5,4302599,316.2,4581.67,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,-283,-6.58,-2,0.19999999999999574
female,CH,202051,15648,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,216282,269086,0,0.535,53.5,4367701,358.27,4951.85,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,-462,-10.57,-2.9,-0.20000000000000284
unknown,CH,202051,8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,98,134,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-51,1,NA,14.3,0
male,CH,202052,11018,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,208149,242355,0,0.46,46,4302599,256.08,4837.75,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-2587,-60.12,-19,-0.5
female,CH,202052,12916,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,229198,269086,0,0.539,53.900000000000006,4367701,295.72,5247.57,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,-2732,-62.55,-17.5,0.4000000000000057
unknown,CH,202052,12,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,110,134,0,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-52,4,NA,50,0.1
male,CH,202053,10674,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,218823,242355,0,0.456,45.6,4302599,248.08,5085.83,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,-344,-8,-3.1,-0.3999999999999986
female,CH,202053,12716,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,241914,269086,0,0.543,54.300000000000004,4367701,291.14,5538.7,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,-200,-4.58,-1.5,0.3999999999999986
unknown,CH,202053,9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,119,134,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2020-53,-3,NA,-25,-0.1
male,CH,202101,10068,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,228891,242355,0,0.457,45.7,4302599,234,5319.83,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-01,-606,-14.08,-5.7,0.10000000000000142
female,CH,202101,11959,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,253873,269086,0,0.543,54.300000000000004,4367701,273.81,5812.51,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-01,-757,-17.33,-6,0
unknown,CH,202101,7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,126,134,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-01,-2,NA,-22.2,0
male,CH,202102,7114,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,236005,242355,0,0.468,46.800000000000004,4302599,165.34,5485.17,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-2954,-68.66,-29.3,1.1000000000000014
female,CH,202102,8080,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,261953,269086,0,0.532,53.2,4367701,184.99,5997.5,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-3879,-88.82,-32.4,-1.1000000000000014
unknown,CH,202102,5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,131,134,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-02,-2,NA,-28.6,0
male,CH,202103,6350,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,242355,242355,0,0.471,47.099999999999994,4302599,147.59,5632.76,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-03,-764,-17.75,-10.7,0.29999999999999005
female,CH,202103,7133,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,269086,269086,0,0.529,52.900000000000006,4367701,163.31,6160.82,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-03,-947,-21.68,-11.7,-0.29999999999999716
unknown,CH,202103,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,134,134,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-03,-2,NA,-40,0
male,CH,202104,5355,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,247710,242355,5355,0.465,46.5,4302599,124.46,5757.22,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-04,-995,-23.13,-15.7,-0.5999999999999943
female,CH,202104,6163,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,275249,269086,6163,0.535,53.5,4367701,141.1,6301.92,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-04,-970,-22.21,-13.6,0.5999999999999943
unknown,CH,202104,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,134,134,0,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-04,-3,NA,-100,0
male,CH,202105,4816,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,252526,242355,10171,0.479,47.9,4302599,111.93,5869.15,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-05,-539,-12.53,-10.1,1.3999999999999986
female,CH,202105,5240,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,280489,269086,11403,0.521,52.1,4367701,119.97,6421.89,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-05,-923,-21.13,-15,-1.3999999999999986
unknown,CH,202105,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,135,134,1,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-05,1,NA,NA,0
male,CH,202106,3855,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,256381,242355,14026,0.49,49,4302599,89.6,5958.75,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-06,-961,-22.33,-20,1.1000000000000014
female,CH,202106,4006,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,284495,269086,15409,0.509,50.9,4367701,91.72,6513.61,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-06,-1234,-28.25,-23.5,-1.2000000000000028
unknown,CH,202106,4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,139,134,5,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-06,3,NA,300,0.1
male,CH,202107,3374,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,259755,242355,17400,0.483,48.3,4302599,78.42,6037.16,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-07,-481,-11.18,-12.5,-0.7000000000000028
female,CH,202107,3603,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,288098,269086,19012,0.516,51.6,4367701,82.49,6596.1,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-07,-403,-9.23,-10.1,0.7000000000000028
unknown,CH,202107,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,141,134,7,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-07,-2,NA,-50,-0.1
male,CH,202108,3628,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,263383,242355,21028,0.503,50.3,4302599,84.32,6121.49,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-08,254,5.9,7.5,2
female,CH,202108,3580,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,291678,269086,22592,0.496,49.6,4367701,81.97,6678.07,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-08,-23,-0.52,-0.6,-2
unknown,CH,202108,3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,144,134,10,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-08,1,NA,50,0
male,CH,202109,3781,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,267164,242355,24809,0.499,49.9,4302599,87.88,6209.36,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-09,153,3.56,4.2,-0.3999999999999986
female,CH,202109,3790,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,295468,269086,26382,0.5,50,4367701,86.77,6764.84,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-09,210,4.8,5.9,0.3999999999999986
unknown,CH,202109,10,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,154,134,20,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-09,7,NA,233.3,0.1
male,CH,202110,4317,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,271481,242355,29126,0.492,49.2,4302599,100.33,6309.7,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-10,536,12.45,14.2,-0.6999999999999957
female,CH,202110,4463,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,299931,269086,30845,0.508,50.8,4367701,102.18,6867.02,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-10,673,15.41,17.8,0.7999999999999972
unknown,CH,202110,3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,157,134,23,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-10,-7,NA,-70,-0.1
male,CH,202111,5181,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,276662,242355,34307,0.494,49.4,4302599,120.42,6430.11,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-11,864,20.09,20,0.19999999999999574
female,CH,202111,5310,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,305241,269086,36155,0.506,50.6,4367701,121.57,6988.6,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-11,847,19.39,19,-0.19999999999999574
unknown,CH,202111,3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,160,134,26,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-11,0,NA,0,0
male,CH,202112,6299,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,282961,242355,40606,0.503,50.3,4302599,146.4,6576.51,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-12,1118,25.98,21.6,0.8999999999999986
female,CH,202112,6227,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,311468,269086,42382,0.497,49.7,4367701,142.57,7131.17,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-12,917,21,17.3,-0.8999999999999986
unknown,CH,202112,7,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,167,134,33,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-12,4,NA,133.3,0.1
male,CH,202113,6081,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,289042,242355,46687,0.495,49.5,4302599,141.33,6717.85,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-13,-218,-5.07,-3.5,-0.7999999999999972
female,CH,202113,6201,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,317669,269086,48583,0.505,50.5,4367701,141.97,7273.14,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-13,-26,-0.6,-0.4,0.7999999999999972
unknown,CH,202113,4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,171,134,37,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-13,-3,NA,-42.9,-0.1
male,CH,202114,7057,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,296099,242355,53744,0.499,49.9,4302599,164.02,6881.86,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-14,976,22.69,16,0.3999999999999986
female,CH,202114,7075,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,324744,269086,55658,0.5,50,4367701,161.98,7435.12,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-14,874,20.01,14.1,-0.5
unknown,CH,202114,4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,175,134,41,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-14,0,NA,0,0
male,CH,202115,7205,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,303304,242355,60949,0.512,51.2,4302599,167.46,7049.32,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-15,148,3.44,2.1,1.3000000000000043
female,CH,202115,6870,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,331614,269086,62528,0.488,48.8,4367701,157.29,7592.42,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-15,-205,-4.69,-2.9,-1.2000000000000028
unknown,CH,202115,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,177,134,43,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-15,-2,NA,-50,0
male,CH,202116,7433,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,310737,242355,68382,0.512,51.2,4302599,172.76,7222.08,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-16,228,5.3,3.2,0
female,CH,202116,7084,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,338698,269086,69612,0.488,48.8,4367701,162.19,7754.61,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-16,214,4.9,3.1,0
unknown,CH,202116,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,179,134,45,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-16,0,NA,0,0
male,CH,202117,6025,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,316762,242355,74407,0.508,50.8,4302599,140.03,7362.11,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-17,-1408,-32.73,-18.9,-0.4000000000000057
female,CH,202117,5841,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,344539,269086,75453,0.492,49.2,4367701,133.73,7888.34,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-17,-1243,-28.46,-17.5,0.4000000000000057
unknown,CH,202117,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,180,134,46,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-17,-1,NA,-50,0
male,CH,202118,5124,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,321886,242355,79531,0.498,49.8,4302599,119.09,7481.2,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-18,-901,-20.94,-15,-1
female,CH,202118,5170,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,349709,269086,80623,0.502,50.2,4367701,118.37,8006.71,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-18,-671,-15.36,-11.5,1
unknown,CH,202118,5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,185,134,51,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-18,4,NA,400,0
male,CH,202119,3917,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,325803,242355,83448,0.5,50,4302599,91.04,7572.24,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-19,-1207,-28.05,-23.6,0.20000000000000284
female,CH,202119,3917,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,353626,269086,84540,0.5,50,4367701,89.68,8096.39,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-19,-1253,-28.69,-24.2,-0.20000000000000284
unknown,CH,202119,5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,190,134,56,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-19,0,NA,0,0.1
male,CH,202120,3631,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,329434,242355,87079,0.494,49.4,4302599,84.39,7656.63,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-20,-286,-6.65,-7.3,-0.6000000000000014
female,CH,202120,3712,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,357338,269086,88252,0.505,50.5,4367701,84.99,8181.38,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-20,-205,-4.69,-5.2,0.5
unknown,CH,202120,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,191,134,57,0,0,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-20,-4,NA,-80,-0.1
male,CH,202121,2532,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,331966,242355,89611,0.496,49.6,4302599,58.85,7715.48,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-21,-1099,-25.54,-30.3,0.20000000000000284
female,CH,202121,2574,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,359912,269086,90826,0.504,50.4,4367701,58.93,8240.31,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-21,-1138,-26.06,-30.7,-0.10000000000000142
unknown,CH,202121,3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,194,134,60,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-21,2,NA,200,0.1
male,CH,202122,1767,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,333733,242355,91378,0.503,50.3,4302599,41.07,7756.54,COVID19Cases,sex,2022-05-03_06-06-15,isoweek,2021-22,-765,-17.78,-30.2,0.6999999999999957
