date,geoRegion,ageRange,sex,cases,hosps,deaths
202009,FR,0 - 9,unknown,0,0,0
202009,FR,10 - 19,male,0,0,0
202009,FR,10 - 19,female,0,0,0
202009,FR,10 - 19,unknown,0,0,0
202009,FR,20 - 29,male,0,0,0
202009,FR,20 - 29,female,0,0,0
202009,FR,20 - 29,unknown,0,0,0
202009,FR,30 - 39,male,2,2,0
202009,FR,30 - 39,female,0,0,0
202009,FR,30 - 39,unknown,0,0,0
202009,FR,40 - 49,male,0,0,0
202009,FR,40 - 49,female,0,0,0
202009,FR,40 - 49,unknown,0,0,0
202009,FR,50 - 59,male,0,0,0
202009,FR,50 - 59,female,0,0,0
202009,FR,50 - 59,unknown,0,0,0
202009,FR,60 - 69,male,0,0,0
202009,FR,60 - 69,female,0,0,0
202009,FR,60 - 69,unknown,0,0,0
202009,FR,70 - 79,male,0,0,0
202009,FR,70 - 79,female,0,0,0
202009,FR,70 - 79,unknown,0,0,0
202009,FR,80+,male,0,1,0
202009,FR,80+,female,0,0,0
202009,FR,80+,unknown,0,0,0
202009,FR,unknown,male,0,0,0
202009,FR,unknown,female,0,0,0
202009,FR,unknown,unknown,0,0,0
202009,GE,0 - 9,male,0,0,0
202009,GE,0 - 9,female,0,0,0
202009,GE,0 - 9,unknown,0,0,0
202009,GE,10 - 19,male,0,0,0
202009,GE,10 - 19,female,0,0,0
202009,GE,10 - 19,unknown,0,0,0
202009,GE,20 - 29,male,2,0,0
202009,GE,20 - 29,female,2,0,0
202009,GE,20 - 29,unknown,0,0,0
202009,GE,30 - 39,male,3,0,0
202009,GE,30 - 39,female,1,0,0
202009,GE,30 - 39,unknown,0,0,0
202009,GE,40 - 49,male,1,0,0
202009,GE,40 - 49,female,0,0,0
202009,GE,40 - 49,unknown,0,0,0
202009,GE,50 - 59,male,1,0,0
202009,GE,50 - 59,female,0,0,0
202009,GE,50 - 59,unknown,0,0,0
202009,GE,60 - 69,male,0,0,0
202009,GE,60 - 69,female,0,0,0
202009,GE,60 - 69,unknown,0,0,0
202009,GE,70 - 79,male,0,3,0
202009,GE,70 - 79,female,0,0,0
202009,GE,70 - 79,unknown,0,0,0
202009,GE,80+,male,0,0,0
202009,GE,80+,female,0,0,0
202009,GE,80+,unknown,0,0,0
202009,GE,unknown,male,0,0,0
202009,GE,unknown,female,0,0,0
202009,GE,unknown,unknown,0,0,0
202009,GL,0 - 9,male,0,0,0
202009,GL,0 - 9,female,0,0,0
202009,GL,0 - 9,unknown,0,0,0
202009,GL,10 - 19,male,0,0,0
202009,GL,10 - 19,female,0,0,0
202009,GL,10 - 19,unknown,0,0,0
202009,GL,20 - 29,male,0,0,0
202009,GL,20 - 29,female,0,0,0
202009,GL,20 - 29,unknown,0,0,0
202009,GL,30 - 39,male,0,0,0
202009,GL,30 - 39,female,0,0,0
202009,GL,30 - 39,unknown,0,0,0
202009,GL,40 - 49,male,0,0,0
202009,GL,40 - 49,female,0,0,0
202009,GL,40 - 49,unknown,0,0,0
202009,GL,50 - 59,male,0,0,0
202009,GL,50 - 59,female,0,0,0
202009,GL,50 - 59,unknown,0,0,0
202009,GL,60 - 69,male,0,0,0
202009,GL,60 - 69,female,0,0,0
202009,GL,60 - 69,unknown,0,0,0
202009,GL,70 - 79,male,0,0,0
202009,GL,70 - 79,female,0,0,0
202009,GL,70 - 79,unknown,0,0,0
202009,GL,80+,male,0,0,0
202009,GL,80+,female,0,0,0
202009,GL,80+,unknown,0,0,0
202009,GL,unknown,male,0,0,0
202009,GL,unknown,female,0,0,0
202009,GL,unknown,unknown,0,0,0
202009,GR,0 - 9,male,2,2,0
202009,GR,0 - 9,female,0,0,0
202009,GR,0 - 9,unknown,0,0,0
202009,GR,10 - 19,male,0,0,0
202009,GR,10 - 19,female,0,0,0
202009,GR,10 - 19,unknown,0,0,0
202009,GR,20 - 29,male,0,0,0
202009,GR,20 - 29,female,0,0,0
202009,GR,20 - 29,unknown,0,0,0
202009,GR,30 - 39,male,0,0,0
202009,GR,30 - 39,female,1,1,0
202009,GR,30 - 39,unknown,0,0,0
202009,GR,40 - 49,male,3,0,0
202009,GR,40 - 49,female,1,0,0
202009,GR,40 - 49,unknown,0,0,0
202009,GR,50 - 59,male,0,1,0
202009,GR,50 - 59,female,1,1,0
202009,GR,50 - 59,unknown,0,0,0
202009,GR,60 - 69,male,1,0,0
202009,GR,60 - 69,female,0,0,0
202009,GR,60 - 69,unknown,0,0,0
202009,GR,70 - 79,male,0,0,0
202009,GR,70 - 79,female,0,0,0
202009,GR,70 - 79,unknown,0,0,0
202009,GR,80+,male,0,0,0
202009,GR,80+,female,0,0,0
202009,GR,80+,unknown,0,0,0
202009,GR,unknown,male,0,0,0
202009,GR,unknown,female,0,0,0
202009,GR,unknown,unknown,0,0,0
202009,JU,0 - 9,male,0,0,0
202009,JU,0 - 9,female,0,0,0
202009,JU,0 - 9,unknown,0,0,0
202009,JU,10 - 19,male,0,0,0
202009,JU,10 - 19,female,0,0,0
202009,JU,10 - 19,unknown,0,0,0
202009,JU,20 - 29,male,0,0,0
202009,JU,20 - 29,female,0,0,0
202009,JU,20 - 29,unknown,0,0,0
202009,JU,30 - 39,male,0,0,0
202009,JU,30 - 39,female,0,0,0
202009,JU,30 - 39,unknown,0,0,0
202009,JU,40 - 49,male,0,0,0
202009,JU,40 - 49,female,0,0,0
202009,JU,40 - 49,unknown,0,0,0
202009,JU,50 - 59,male,1,0,0
202009,JU,50 - 59,female,0,0,0
202009,JU,50 - 59,unknown,0,0,0
202009,JU,60 - 69,male,0,0,0
202009,JU,60 - 69,female,0,0,0
202009,JU,60 - 69,unknown,0,0,0
202009,JU,70 - 79,male,0,0,0
202009,JU,70 - 79,female,0,0,0
202009,JU,70 - 79,unknown,0,0,0
202009,JU,80+,male,0,0,0
202009,JU,80+,female,0,0,0
202009,JU,80+,unknown,0,0,0
202009,JU,unknown,male,0,0,0
202009,JU,unknown,female,0,0,0
202009,JU,unknown,unknown,0,0,0
202009,LU,0 - 9,male,0,0,0
202009,LU,0 - 9,female,0,0,0
202009,LU,0 - 9,unknown,0,0,0
202009,LU,10 - 19,male,0,0,0
202009,LU,10 - 19,female,0,0,0
202009,LU,10 - 19,unknown,0,0,0
202009,LU,20 - 29,male,0,0,0
202009,LU,20 - 29,female,0,0,0
202009,LU,20 - 29,unknown,0,0,0
202009,LU,30 - 39,male,0,0,0
202009,LU,30 - 39,female,0,0,0
202009,LU,30 - 39,unknown,0,0,0
202009,LU,40 - 49,male,0,0,0
202009,LU,40 - 49,female,0,0,0
202009,LU,40 - 49,unknown,0,0,0
202009,LU,50 - 59,male,0,0,0
202009,LU,50 - 59,female,0,0,0
202009,LU,50 - 59,unknown,0,0,0
202009,LU,60 - 69,male,0,0,0
202009,LU,60 - 69,female,0,0,0
202009,LU,60 - 69,unknown,0,0,0
202009,LU,70 - 79,male,0,0,0
202009,LU,70 - 79,female,0,0,0
202009,LU,70 - 79,unknown,0,0,0
202009,LU,80+,male,0,0,0
202009,LU,80+,female,0,0,0
202009,LU,80+,unknown,0,0,0
202009,LU,unknown,male,0,0,0
202009,LU,unknown,female,0,0,0
202009,LU,unknown,unknown,0,0,0
202009,NE,0 - 9,male,0,0,0
202009,NE,0 - 9,female,0,0,0
202009,NE,0 - 9,unknown,0,0,0
202009,NE,10 - 19,male,0,0,0
202009,NE,10 - 19,female,0,0,0
202009,NE,10 - 19,unknown,0,0,0
202009,NE,20 - 29,male,1,0,0
202009,NE,20 - 29,female,0,0,0
202009,NE,20 - 29,unknown,0,0,0
202009,NE,30 - 39,male,0,0,0
202009,NE,30 - 39,female,0,0,0
202009,NE,30 - 39,unknown,0,0,0
202009,NE,40 - 49,male,0,0,0
202009,NE,40 - 49,female,0,0,0
202009,NE,40 - 49,unknown,0,0,0
202009,NE,50 - 59,male,0,0,0
202009,NE,50 - 59,female,0,0,0
202009,NE,50 - 59,unknown,0,0,0
202009,NE,60 - 69,male,0,0,0
202009,NE,60 - 69,female,0,1,0
202009,NE,60 - 69,unknown,0,0,0
202009,NE,70 - 79,male,0,0,0
202009,NE,70 - 79,female,0,0,0
202009,NE,70 - 79,unknown,0,0,0
202009,NE,80+,male,0,0,0
202009,NE,80+,female,0,0,0
202009,NE,80+,unknown,0,0,0
202009,NE,unknown,male,0,0,0
202009,NE,unknown,female,0,0,0
202009,NE,unknown,unknown,0,0,0
202009,NW,0 - 9,male,0,0,0
202009,NW,0 - 9,female,0,0,0
202009,NW,0 - 9,unknown,0,0,0
202009,NW,10 - 19,male,0,0,0
202009,NW,10 - 19,female,0,0,0
202009,NW,10 - 19,unknown,0,0,0
202009,NW,20 - 29,male,0,0,0
202009,NW,20 - 29,female,0,0,0
202009,NW,20 - 29,unknown,0,0,0
202009,NW,30 - 39,male,0,0,0
202009,NW,30 - 39,female,0,0,0
202009,NW,30 - 39,unknown,0,0,0
202009,NW,40 - 49,male,0,0,0
202009,NW,40 - 49,female,0,0,0
202009,NW,40 - 49,unknown,0,0,0
202009,NW,50 - 59,male,0,0,0
202009,NW,50 - 59,female,0,0,0
202009,NW,50 - 59,unknown,0,0,0
202009,NW,60 - 69,male,0,0,0
202009,NW,60 - 69,female,0,0,0
202009,NW,60 - 69,unknown,0,0,0
202009,NW,70 - 79,male,0,0,0
202009,NW,70 - 79,female,0,0,0
202009,NW,70 - 79,unknown,0,0,0
202009,NW,80+,male,0,0,0
202009,NW,80+,female,0,0,0
202009,NW,80+,unknown,0,0,0
202009,NW,unknown,male,0,0,0
202009,NW,unknown,female,0,0,0
202009,NW,unknown,unknown,0,0,0
202009,OW,0 - 9,male,0,0,0
202009,OW,0 - 9,female,0,0,0
202009,OW,0 - 9,unknown,0,0,0
202009,OW,10 - 19,male,0,0,0
202009,OW,10 - 19,female,0,0,0
202009,OW,10 - 19,unknown,0,0,0
202009,OW,20 - 29,male,0,0,0
202009,OW,20 - 29,female,0,0,0
202009,OW,20 - 29,unknown,0,0,0
202009,OW,30 - 39,male,0,0,0
202009,OW,30 - 39,female,0,0,0
202009,OW,30 - 39,unknown,0,0,0
202009,OW,40 - 49,male,0,0,0
202009,OW,40 - 49,female,0,0,0
202009,OW,40 - 49,unknown,0,0,0
202009,OW,50 - 59,male,0,0,0
202009,OW,50 - 59,female,0,0,0
202009,OW,50 - 59,unknown,0,0,0
202009,OW,60 - 69,male,0,0,0
202009,OW,60 - 69,female,0,0,0
202009,OW,60 - 69,unknown,0,0,0
202009,OW,70 - 79,male,0,0,0
202009,OW,70 - 79,female,0,0,0
202009,OW,70 - 79,unknown,0,0,0
202009,OW,80+,male,0,0,0
202009,OW,80+,female,0,0,0
202009,OW,80+,unknown,0,0,0
202009,OW,unknown,male,0,0,0
202009,OW,unknown,female,0,0,0
202009,OW,unknown,unknown,0,0,0
202009,SG,0 - 9,male,0,0,0
202009,SG,0 - 9,female,0,0,0
202009,SG,0 - 9,unknown,0,0,0
202009,SG,10 - 19,male,0,0,0
202009,SG,10 - 19,female,0,0,0
202009,SG,10 - 19,unknown,0,0,0
202009,SG,20 - 29,male,0,0,0
202009,SG,20 - 29,female,0,0,0
202009,SG,20 - 29,unknown,0,0,0
202009,SG,30 - 39,male,0,0,0
202009,SG,30 - 39,female,0,0,0
202009,SG,30 - 39,unknown,0,0,0
202009,SG,40 - 49,male,0,0,0
202009,SG,40 - 49,female,0,0,0
202009,SG,40 - 49,unknown,0,0,0
202009,SG,50 - 59,male,0,0,0
202009,SG,50 - 59,female,0,0,0
202009,SG,50 - 59,unknown,0,0,0
202009,SG,60 - 69,male,0,0,0
202009,SG,60 - 69,female,0,0,0
202009,SG,60 - 69,unknown,0,0,0
202009,SG,70 - 79,male,0,0,0
202009,SG,70 - 79,female,0,0,0
202009,SG,70 - 79,unknown,0,0,0
202009,SG,80+,male,0,0,0
202009,SG,80+,female,0,0,0
202009,SG,80+,unknown,0,0,0
202009,SG,unknown,male,0,0,0
202009,SG,unknown,female,0,0,0
202009,SG,unknown,unknown,0,0,0
202009,SH,0 - 9,male,0,0,0
202009,SH,0 - 9,female,0,0,0
202009,SH,0 - 9,unknown,0,0,0
202009,SH,10 - 19,male,0,0,0
202009,SH,10 - 19,female,0,0,0
202009,SH,10 - 19,unknown,0,0,0
202009,SH,20 - 29,male,0,0,0
202009,SH,20 - 29,female,0,0,0
202009,SH,20 - 29,unknown,0,0,0
202009,SH,30 - 39,male,0,0,0
202009,SH,30 - 39,female,0,0,0
202009,SH,30 - 39,unknown,0,0,0
202009,SH,40 - 49,male,0,0,0
202009,SH,40 - 49,female,0,0,0
202009,SH,40 - 49,unknown,0,0,0
202009,SH,50 - 59,male,0,0,0
202009,SH,50 - 59,female,0,0,0
202009,SH,50 - 59,unknown,0,0,0
202009,SH,60 - 69,male,0,0,0
202009,SH,60 - 69,female,0,0,0
202009,SH,60 - 69,unknown,0,0,0
202009,SH,70 - 79,male,0,0,0
202009,SH,70 - 79,female,0,0,0
202009,SH,70 - 79,unknown,0,0,0
202009,SH,80+,male,0,0,0
202009,SH,80+,female,0,0,0
202009,SH,80+,unknown,0,0,0
202009,SH,unknown,male,0,0,0
202009,SH,unknown,female,0,0,0
202009,SH,unknown,unknown,0,0,0
202009,SO,0 - 9,male,0,0,0
202009,SO,0 - 9,female,0,0,0
202009,SO,0 - 9,unknown,0,0,0
202009,SO,10 - 19,male,0,0,0
202009,SO,10 - 19,female,0,0,0
202009,SO,10 - 19,unknown,0,0,0
202009,SO,20 - 29,male,0,0,0
202009,SO,20 - 29,female,0,0,0
202009,SO,20 - 29,unknown,0,0,0
202009,SO,30 - 39,male,0,0,0
202009,SO,30 - 39,female,0,0,0
202009,SO,30 - 39,unknown,0,0,0
202009,SO,40 - 49,male,0,0,0
202009,SO,40 - 49,female,0,0,0
202009,SO,40 - 49,unknown,0,0,0
202009,SO,50 - 59,male,0,0,0
202009,SO,50 - 59,female,0,0,0
202009,SO,50 - 59,unknown,0,0,0
202009,SO,60 - 69,male,0,0,0
202009,SO,60 - 69,female,0,0,0
202009,SO,60 - 69,unknown,0,0,0
202009,SO,70 - 79,male,0,0,0
202009,SO,70 - 79,female,0,0,0
202009,SO,70 - 79,unknown,0,0,0
202009,SO,80+,male,0,0,0
202009,SO,80+,female,0,0,0
202009,SO,80+,unknown,0,0,0
202009,SO,unknown,male,0,0,0
202009,SO,unknown,female,0,0,0
202009,SO,unknown,unknown,0,0,0
202009,SZ,0 - 9,male,0,0,0
202009,SZ,0 - 9,female,0,0,0
202009,SZ,0 - 9,unknown,0,0,0
202009,SZ,10 - 19,male,0,0,0
202009,SZ,10 - 19,female,0,0,0
202009,SZ,10 - 19,unknown,0,0,0
202009,SZ,20 - 29,male,0,0,0
202009,SZ,20 - 29,female,0,0,0
202009,SZ,20 - 29,unknown,0,0,0
202009,SZ,30 - 39,male,0,0,0
202009,SZ,30 - 39,female,0,0,0
202009,SZ,30 - 39,unknown,0,0,0
202009,SZ,40 - 49,male,0,0,0
202009,SZ,40 - 49,female,0,0,0
202009,SZ,40 - 49,unknown,0,0,0
202009,SZ,50 - 59,male,0,0,0
202009,SZ,50 - 59,female,0,0,0
202009,SZ,50 - 59,unknown,0,0,0
202009,SZ,60 - 69,male,0,0,0
202009,SZ,60 - 69,female,0,0,0
202009,SZ,60 - 69,unknown,0,0,0
202009,SZ,70 - 79,male,0,0,0
202009,SZ,70 - 79,female,0,1,0
202009,SZ,70 - 79,unknown,0,0,0
202009,SZ,80+,male,0,0,0
202009,SZ,80+,female,0,0,0
202009,SZ,80+,unknown,0,0,0
202009,SZ,unknown,male,0,0,0
202009,SZ,unknown,female,0,0,0
202009,SZ,unknown,unknown,0,0,0
202009,TG,0 - 9,male,0,0,0
202009,TG,0 - 9,female,0,0,0
202009,TG,0 - 9,unknown,0,0,0
202009,TG,10 - 19,male,0,0,0
202009,TG,10 - 19,female,0,0,0
202009,TG,10 - 19,unknown,0,0,0
202009,TG,20 - 29,male,0,0,0
202009,TG,20 - 29,female,0,0,0
202009,TG,20 - 29,unknown,0,0,0
202009,TG,30 - 39,male,0,0,0
202009,TG,30 - 39,female,0,0,0
202009,TG,30 - 39,unknown,0,0,0
202009,TG,40 - 49,male,0,0,0
202009,TG,40 - 49,female,0,0,0
202009,TG,40 - 49,unknown,0,0,0
202009,TG,50 - 59,male,0,0,0
202009,TG,50 - 59,female,0,1,0
202009,TG,50 - 59,unknown,0,0,0
202009,TG,60 - 69,male,0,0,0
202009,TG,60 - 69,female,0,0,0
202009,TG,60 - 69,unknown,0,0,0
202009,TG,70 - 79,male,0,0,0
202009,TG,70 - 79,female,0,0,0
202009,TG,70 - 79,unknown,0,0,0
202009,TG,80+,male,0,0,0
202009,TG,80+,female,0,0,0
202009,TG,80+,unknown,0,0,0
202009,TG,unknown,male,0,0,0
202009,TG,unknown,female,0,0,0
202009,TG,unknown,unknown,0,0,0
202009,TI,0 - 9,male,0,0,0
202009,TI,0 - 9,female,0,0,0
202009,TI,0 - 9,unknown,0,0,0
202009,TI,10 - 19,male,0,0,0
202009,TI,10 - 19,female,0,0,0
202009,TI,10 - 19,unknown,0,0,0
202009,TI,20 - 29,male,0,0,0
202009,TI,20 - 29,female,0,0,0
202009,TI,20 - 29,unknown,0,0,0
202009,TI,30 - 39,male,0,0,0
202009,TI,30 - 39,female,0,0,0
202009,TI,30 - 39,unknown,0,0,0
202009,TI,40 - 49,male,0,0,0
202009,TI,40 - 49,female,0,0,0
202009,TI,40 - 49,unknown,0,0,0
202009,TI,50 - 59,male,0,1,0
202009,TI,50 - 59,female,2,1,0
202009,TI,50 - 59,unknown,0,0,0
202009,TI,60 - 69,male,0,0,0
202009,TI,60 - 69,female,0,0,0
202009,TI,60 - 69,unknown,0,0,0
202009,TI,70 - 79,male,3,1,0
202009,TI,70 - 79,female,0,0,0
202009,TI,70 - 79,unknown,0,0,0
202009,TI,80+,male,1,2,0
202009,TI,80+,female,0,3,0
202009,TI,80+,unknown,0,0,0
202009,TI,unknown,male,0,0,0
202009,TI,unknown,female,0,0,0
202009,TI,unknown,unknown,0,0,0
202009,UR,0 - 9,male,0,0,0
202009,UR,0 - 9,female,0,0,0
202009,UR,0 - 9,unknown,0,0,0
202009,UR,10 - 19,male,0,0,0
202009,UR,10 - 19,female,0,0,0
202009,UR,10 - 19,unknown,0,0,0
202009,UR,20 - 29,male,0,0,0
202009,UR,20 - 29,female,0,0,0
202009,UR,20 - 29,unknown,0,0,0
202009,UR,30 - 39,male,0,0,0
202009,UR,30 - 39,female,0,0,0
202009,UR,30 - 39,unknown,0,0,0
202009,UR,40 - 49,male,0,0,0
202009,UR,40 - 49,female,0,0,0
202009,UR,40 - 49,unknown,0,0,0
202009,UR,50 - 59,male,0,0,0
202009,UR,50 - 59,female,0,0,0
202009,UR,50 - 59,unknown,0,0,0
202009,UR,60 - 69,male,0,0,0
202009,UR,60 - 69,female,0,0,0
202009,UR,60 - 69,unknown,0,0,0
202009,UR,70 - 79,male,0,0,0
202009,UR,70 - 79,female,0,0,0
202009,UR,70 - 79,unknown,0,0,0
202009,UR,80+,male,0,0,0
202009,UR,80+,female,0,0,0
202009,UR,80+,unknown,0,0,0
202009,UR,unknown,male,0,0,0
202009,UR,unknown,female,0,0,0
202009,UR,unknown,unknown,0,0,0
202009,VD,0 - 9,male,0,0,0
202009,VD,0 - 9,female,0,0,0
202009,VD,0 - 9,unknown,0,0,0
202009,VD,10 - 19,male,0,0,0
202009,VD,10 - 19,female,0,0,0
202009,VD,10 - 19,unknown,0,0,0
202009,VD,20 - 29,male,0,0,0
202009,VD,20 - 29,female,0,0,0
202009,VD,20 - 29,unknown,0,0,0
202009,VD,30 - 39,male,0,0,0
202009,VD,30 - 39,female,0,0,0
202009,VD,30 - 39,unknown,0,0,0
202009,VD,40 - 49,male,1,0,0
202009,VD,40 - 49,female,0,0,0
202009,VD,40 - 49,unknown,0,0,0
202009,VD,50 - 59,male,0,0,0
202009,VD,50 - 59,female,0,0,0
202009,VD,50 - 59,unknown,0,0,0
202009,VD,60 - 69,male,0,0,0
202009,VD,60 - 69,female,0,0,0
202009,VD,60 - 69,unknown,0,0,0
202009,VD,70 - 79,male,0,0,0
202009,VD,70 - 79,female,0,0,0
202009,VD,70 - 79,unknown,0,0,0
202009,VD,80+,male,0,3,0
202009,VD,80+,female,0,4,0
202009,VD,80+,unknown,0,0,0
202009,VD,unknown,male,0,0,0
202009,VD,unknown,female,0,0,0
202009,VD,unknown,unknown,0,0,0
202009,VS,0 - 9,male,0,0,0
202009,VS,0 - 9,female,0,0,0
202009,VS,0 - 9,unknown,0,0,0
202009,VS,10 - 19,male,0,0,0
202009,VS,10 - 19,female,0,0,0
202009,VS,10 - 19,unknown,0,0,0
202009,VS,20 - 29,male,0,0,0
202009,VS,20 - 29,female,0,0,0
202009,VS,20 - 29,unknown,0,0,0
202009,VS,30 - 39,male,1,1,0
202009,VS,30 - 39,female,0,0,0
202009,VS,30 - 39,unknown,0,0,0
202009,VS,40 - 49,male,0,0,0
202009,VS,40 - 49,female,0,0,0
202009,VS,40 - 49,unknown,0,0,0
202009,VS,50 - 59,male,1,1,0
202009,VS,50 - 59,female,0,0,0
202009,VS,50 - 59,unknown,0,0,0
202009,VS,60 - 69,male,0,0,0
202009,VS,60 - 69,female,0,0,0
202009,VS,60 - 69,unknown,0,0,0
202009,VS,70 - 79,male,0,0,0
202009,VS,70 - 79,female,0,0,0
202009,VS,70 - 79,unknown,0,0,0
202009,VS,80+,male,0,0,0
202009,VS,80+,female,0,0,0
202009,VS,80+,unknown,0,0,0
202009,VS,unknown,male,0,0,0
202009,VS,unknown,female,0,0,0
202009,VS,unknown,unknown,0,0,0
202009,ZG,0 - 9,male,0,0,0
202009,ZG,0 - 9,female,0,0,0
202009,ZG,0 - 9,unknown,0,0,0
202009,ZG,10 - 19,male,0,0,0
202009,ZG,10 - 19,female,0,0,0
202009,ZG,10 - 19,unknown,0,0,0
202009,ZG,20 - 29,male,0,0,0
202009,ZG,20 - 29,female,0,0,0
202009,ZG,20 - 29,unknown,0,0,0
202009,ZG,30 - 39,male,1,0,0
202009,ZG,30 - 39,female,0,0,0
202009,ZG,30 - 39,unknown,0,0,0
202009,ZG,40 - 49,male,0,0,0
202009,ZG,40 - 49,female,0,0,0
202009,ZG,40 - 49,unknown,0,0,0
202009,ZG,50 - 59,male,0,0,0
202009,ZG,50 - 59,female,0,0,0
202009,ZG,50 - 59,unknown,0,0,0
202009,ZG,60 - 69,male,0,0,0
202009,ZG,60 - 69,female,0,0,0
202009,ZG,60 - 69,unknown,0,0,0
202009,ZG,70 - 79,male,0,0,0
202009,ZG,70 - 79,female,0,0,0
202009,ZG,70 - 79,unknown,0,0,0
202009,ZG,80+,male,0,0,0
202009,ZG,80+,female,0,0,0
202009,ZG,80+,unknown,0,0,0
202009,ZG,unknown,male,0,0,0
202009,ZG,unknown,female,0,0,0
202009,ZG,unknown,unknown,0,0,0
202009,ZH,0 - 9,male,0,0,0
202009,ZH,0 - 9,female,0,0,0
202009,ZH,0 - 9,unknown,0,0,0
202009,ZH,10 - 19,male,0,0,0
202009,ZH,10 - 19,female,0,0,0
202009,ZH,10 - 19,unknown,0,0,0
202009,ZH,20 - 29,male,3,2,0
202009,ZH,20 - 29,female,1,1,0
202009,ZH,20 - 29,unknown,0,0,0
202009,ZH,30 - 39,male,3,1,0
202009,ZH,30 - 39,female,1,1,0
202009,ZH,30 - 39,unknown,0,0,0
202009,ZH,40 - 49,male,0,0,0
202009,ZH,40 - 49,female,0,1,0
202009,ZH,40 - 49,unknown,0,0,0
202009,ZH,50 - 59,male,0,0,0
202009,ZH,50 - 59,female,0,0,0
202009,ZH,50 - 59,unknown,0,0,0
202009,ZH,60 - 69,male,0,0,0
202009,ZH,60 - 69,female,0,1,0
202009,ZH,60 - 69,unknown,0,0,0
202009,ZH,70 - 79,male,0,0,0
202009,ZH,70 - 79,female,0,1,0
202009,ZH,70 - 79,unknown,0,0,0
202009,ZH,80+,male,0,0,0
202009,ZH,80+,female,0,1,0
202009,ZH,80+,unknown,0,0,0
202009,ZH,unknown,male,0,0,0
202009,ZH,unknown,female,0,0,0
202009,ZH,unknown,unknown,0,0,0
202009,FL,0 - 9,male,0,0,0
202009,FL,0 - 9,female,0,0,0
202009,FL,0 - 9,unknown,0,0,0
202009,FL,10 - 19,male,0,0,0
202009,FL,10 - 19,female,0,0,0
202009,FL,10 - 19,unknown,0,0,0
202009,FL,20 - 29,male,0,0,0
202009,FL,20 - 29,female,0,0,0
202009,FL,20 - 29,unknown,0,0,0
202009,FL,30 - 39,male,0,0,0
202009,FL,30 - 39,female,0,0,0
202009,FL,30 - 39,unknown,0,0,0
202009,FL,40 - 49,male,0,0,0
202009,FL,40 - 49,female,0,0,0
202009,FL,40 - 49,unknown,0,0,0
202009,FL,50 - 59,male,0,0,0
202009,FL,50 - 59,female,0,0,0
202009,FL,50 - 59,unknown,0,0,0
202009,FL,60 - 69,male,0,0,0
202009,FL,60 - 69,female,0,0,0
202009,FL,60 - 69,unknown,0,0,0
202009,FL,70 - 79,male,0,0,0
202009,FL,70 - 79,female,0,0,0
202009,FL,70 - 79,unknown,0,0,0
202009,FL,80+,male,0,0,0
202009,FL,80+,female,0,0,0
202009,FL,80+,unknown,0,0,0
202009,FL,unknown,male,0,0,0
202009,FL,unknown,female,0,0,0
202009,FL,unknown,unknown,0,0,0
202009,CH,0 - 9,male,2,2,0
202009,CH,0 - 9,female,0,0,0
202009,CH,0 - 9,unknown,0,0,0
202009,CH,10 - 19,male,1,0,0
202009,CH,10 - 19,female,0,0,0
202009,CH,10 - 19,unknown,0,0,0
202009,CH,20 - 29,male,9,4,0
202009,CH,20 - 29,female,6,2,0
202009,CH,20 - 29,unknown,0,0,0
202009,CH,30 - 39,male,11,5,0
202009,CH,30 - 39,female,4,3,0
202009,CH,30 - 39,unknown,0,0,0
202009,CH,40 - 49,male,5,0,0
202009,CH,40 - 49,female,2,3,0
202009,CH,40 - 49,unknown,0,0,0
202009,CH,50 - 59,male,4,3,0
202009,CH,50 - 59,female,4,3,0
202009,CH,50 - 59,unknown,0,0,0
202009,CH,60 - 69,male,3,0,0
202009,CH,60 - 69,female,1,3,0
202009,CH,60 - 69,unknown,0,0,0
202009,CH,70 - 79,male,3,4,0
202009,CH,70 - 79,female,0,4,0
202009,CH,70 - 79,unknown,0,0,0
202009,CH,80+,male,1,8,0
202009,CH,80+,female,0,8,0
202009,CH,80+,unknown,0,0,0
202009,CH,unknown,male,0,0,0
202009,CH,unknown,female,0,0,0
202009,CH,unknown,unknown,0,0,0
202009,CHFL,0 - 9,male,2,2,0
202009,CHFL,0 - 9,female,0,0,0
202009,CHFL,0 - 9,unknown,0,0,0
202009,CHFL,10 - 19,male,1,0,0
202009,CHFL,10 - 19,female,0,0,0
202009,CHFL,10 - 19,unknown,0,0,0
202009,CHFL,20 - 29,male,9,4,0
202009,CHFL,20 - 29,female,6,2,0
202009,CHFL,20 - 29,unknown,0,0,0
202009,CHFL,30 - 39,male,11,5,0
202009,CHFL,30 - 39,female,4,3,0
202009,CHFL,30 - 39,unknown,0,0,0
202009,CHFL,40 - 49,male,5,0,0
202009,CHFL,40 - 49,female,2,3,0
202009,CHFL,40 - 49,unknown,0,0,0
202009,CHFL,50 - 59,male,4,3,0
202009,CHFL,50 - 59,female,4,3,0
202009,CHFL,50 - 59,unknown,0,0,0
202009,CHFL,60 - 69,male,3,0,0
202009,CHFL,60 - 69,female,1,3,0
202009,CHFL,60 - 69,unknown,0,0,0
202009,CHFL,70 - 79,male,3,4,0
202009,CHFL,70 - 79,female,0,4,0
202009,CHFL,70 - 79,unknown,0,0,0
202009,CHFL,80+,male,1,8,0
202009,CHFL,80+,female,0,8,0
202009,CHFL,80+,unknown,0,0,0
